sent_utc,latency_ms,status,probability,label,model_version
2026-09-26T05:24:13.251+00:00,53.43,200,0.044086270744395,0,1
2026-09-26T05:24:13.274+00:00,51.12,200,0.027749667575201493,0,1
2026-09-26T05:24:13.273+00:00,52.82,200,0.03255140751091589,0,1
2026-09-26T05:24:13.296+00:00,49.76,200,0.012953651773274849,0,1
2026-09-26T05:24:13.291+00:00,56.97,200,0.0307388616275192,0,1
2026-09-26T05:24:13.294+00:00,63.52,200,0.013204127480340142,0,1
2026-09-26T05:24:13.305+00:00,53.19,200,0.5867469186643952,1,1
2026-09-26T05:24:13.326+00:00,51.16,200,0.08349706695605047,0,1
2026-09-26T05:24:13.325+00:00,55.49,200,0.23227803807510447,0,1
2026-09-26T05:24:13.348+00:00,50.12,200,0.03925022463487812,0,1
2026-09-26T05:24:13.345+00:00,58.53,200,0.2953446542193474,0,1
2026-09-26T05:24:13.357+00:00,65.95,200,0.11619138368107229,0,1
2026-09-26T05:24:13.358+00:00,66.07,200,0.1419540005477347,0,1
2026-09-26T05:24:13.377+00:00,53.7,200,0.042307499941431397,0,1
2026-09-26T05:24:13.381+00:00,54.01,200,0.283072743775018,0,1
2026-09-26T05:24:13.398+00:00,53.09,200,0.1269696072762698,0,1
2026-09-26T05:24:13.404+00:00,51.98,200,0.06052512101676358,0,1
2026-09-26T05:24:13.424+00:00,62.55,200,0.3895816163644223,1,1
2026-09-26T05:24:13.431+00:00,57.84,200,0.014273868585395859,0,1
2026-09-26T05:24:13.423+00:00,68.83,200,0.025422696992029908,0,1
2026-09-26T05:24:13.435+00:00,59.29,200,0.028359459181877794,0,1
2026-09-26T05:24:13.451+00:00,53.31,200,0.5427312911629124,1,1
2026-09-26T05:24:13.456+00:00,55.6,200,0.026933842301271924,0,1
2026-09-26T05:24:13.489+00:00,53.45,200,0.3060911866312386,1,1
2026-09-26T05:24:13.487+00:00,56.39,200,0.5397276940422744,0,1
2026-09-26T05:24:13.505+00:00,51.93,200,0.012913446985256406,0,1
2026-09-26T05:24:13.492+00:00,70.55,200,0.1745891347521585,0,1
2026-09-26T05:24:13.512+00:00,55.06,200,0.1689113093958214,0,1
2026-09-26T05:24:13.494+00:00,73.56,200,0.06378918936433536,0,1
2026-09-26T05:24:13.543+00:00,129.25,200,0.06223142288320842,0,1
2026-09-26T05:24:13.542+00:00,132.69,200,0.016056414203511286,0,1
2026-09-26T05:24:13.567+00:00,109.1,200,0.2754283610238609,0,1
2026-09-26T05:24:13.557+00:00,119.67,200,0.13989341141737777,0,1
2026-09-26T05:24:13.563+00:00,114.26,200,0.018827245316348287,0,1
2026-09-26T05:24:13.568+00:00,109.82,200,0.013498189107912418,0,1
2026-09-26T05:24:13.672+00:00,56.98,200,0.05194938566338955,0,1
2026-09-26T05:24:13.676+00:00,60.46,200,0.038403658674218535,0,1
2026-09-26T05:24:13.676+00:00,86.14,200,0.02674047969221384,0,1
2026-09-26T05:24:13.675+00:00,87.94,200,0.02970036775093792,0,1
2026-09-26T05:24:13.677+00:00,86.57,200,0.07175098462269304,1,1
2026-09-26T05:24:13.678+00:00,87.23,200,0.08822546062489842,0,1
2026-09-26T05:24:13.729+00:00,50.3,200,0.15734408346349515,0,1
2026-09-26T05:24:13.737+00:00,50.28,200,0.5140031500433421,0,1
2026-09-26T05:24:13.763+00:00,59.82,200,0.5495526621086776,1,1
2026-09-26T05:24:13.762+00:00,64.77,200,0.047093805926115555,0,1
2026-09-26T05:24:13.763+00:00,64.1,200,0.09860126119856634,0,1
2026-09-26T05:24:13.765+00:00,64.02,200,0.1305597246263993,0,1
2026-09-26T05:24:13.787+00:00,50.11,200,0.07146887875381001,0,1
2026-09-26T05:24:13.779+00:00,64.55,200,0.016554124423237244,0,1
2026-09-26T05:24:13.823+00:00,59.39,200,0.21111216187347204,0,1
2026-09-26T05:24:13.837+00:00,53.48,200,0.04297531258076811,0,1
2026-09-26T05:24:13.827+00:00,91.98,200,0.016065527431948296,0,1
2026-09-26T05:24:13.829+00:00,90.92,200,0.5904995008484178,1,1
2026-09-26T05:24:13.827+00:00,94.96,200,0.060000643268603236,0,1
2026-09-26T05:24:13.844+00:00,78.74,200,0.032008676628497865,0,1
2026-09-26T05:24:13.883+00:00,56.29,200,0.18394773652487792,0,1
2026-09-26T05:24:13.891+00:00,50.44,200,0.11686432636259064,0,1
2026-09-26T05:24:13.922+00:00,62.67,200,0.336345843850329,0,1
2026-09-26T05:24:13.923+00:00,62.38,200,0.027942001643570354,0,1
2026-09-26T05:24:13.919+00:00,67.53,200,0.2471037512855943,0,1
2026-09-26T05:24:13.941+00:00,70.19,200,0.5397276940422744,0,1
2026-09-26T05:24:13.939+00:00,73.19,200,0.018976612030057308,0,1
2026-09-26T05:24:13.920+00:00,93.05,200,0.3983443054522311,1,1
2026-09-26T05:24:13.987+00:00,52.25,200,0.3797448888165515,1,1
2026-09-26T05:24:13.984+00:00,66.9,200,0.09458348278268325,0,1
2026-09-26T05:24:13.985+00:00,68.49,200,0.054645607841571284,0,1
2026-09-26T05:24:14.011+00:00,53.86,200,0.11486813861517692,0,1
2026-09-26T05:24:14.012+00:00,62.33,200,0.025422696992029908,0,1
2026-09-26T05:24:14.013+00:00,69.45,200,0.36334313469704616,0,1
2026-09-26T05:24:14.039+00:00,50.08,200,0.014606132618355314,0,1
2026-09-26T05:24:14.051+00:00,55.79,200,0.013360595635445047,0,1
2026-09-26T05:24:14.065+00:00,134.0,200,0.02709874715140768,0,1
2026-09-26T05:24:14.054+00:00,146.41,200,0.014638164451458095,0,1
2026-09-26T05:24:14.089+00:00,114.33,200,0.012873023476613881,0,1
2026-09-26T05:24:14.075+00:00,129.2,200,0.46268649390098493,1,1
2026-09-26T05:24:14.082+00:00,121.87,200,0.0474208755018315,0,1
2026-09-26T05:24:14.107+00:00,139.57,200,0.05843273775550137,0,1
2026-09-26T05:24:14.203+00:00,57.27,200,0.34611544658966836,0,1
2026-09-26T05:24:14.199+00:00,92.29,200,0.035381075953434774,0,1
2026-09-26T05:24:14.204+00:00,89.37,200,0.017181745186428916,0,1
2026-09-26T05:24:14.200+00:00,93.73,200,0.07591091543183337,0,1
2026-09-26T05:24:14.204+00:00,90.61,200,0.03973479530139972,0,1
2026-09-26T05:24:14.247+00:00,51.54,200,0.02539268057711532,0,1
2026-09-26T05:24:14.261+00:00,52.53,200,0.019814305258879828,0,1
2026-09-26T05:24:14.294+00:00,54.19,200,0.039712819272002146,0,1
2026-09-26T05:24:14.313+00:00,52.49,200,0.023241204702357944,0,1
2026-09-26T05:24:14.292+00:00,81.99,200,0.19322298102549154,1,1
2026-09-26T05:24:14.294+00:00,85.14,200,0.23227803807510447,0,1
2026-09-26T05:24:14.298+00:00,81.96,200,0.0325798693747934,0,1
2026-09-26T05:24:14.294+00:00,88.48,200,0.5560861622398108,0,1
2026-09-26T05:24:14.348+00:00,56.77,200,0.09606198342118401,0,1
2026-09-26T05:24:14.366+00:00,48.43,200,0.2828294117444702,0,1
2026-09-26T05:24:14.374+00:00,55.44,200,0.46236470935676066,0,1
2026-09-26T05:24:14.405+00:00,51.81,200,0.1157756173241842,1,1
2026-09-26T05:24:14.380+00:00,78.29,200,0.435571600621079,1,1
2026-09-26T05:24:14.380+00:00,78.05,200,0.2702368951282424,1,1
2026-09-26T05:24:14.382+00:00,78.69,200,0.030221424066740735,0,1
2026-09-26T05:24:14.414+00:00,50.3,200,0.017167089217813923,0,1
2026-09-26T05:24:14.429+00:00,53.22,200,0.04397613029242769,0,1
2026-09-26T05:24:14.458+00:00,66.72,200,0.015624549478282547,0,1
2026-09-26T05:24:14.461+00:00,71.77,200,0.015086502012270691,0,1
2026-09-26T05:24:14.482+00:00,51.37,200,0.283072743775018,0,1
2026-09-26T05:24:14.464+00:00,70.01,200,0.22858241412936875,0,1
2026-09-26T05:24:14.456+00:00,80.68,200,0.013065815462735098,1,1
2026-09-26T05:24:14.458+00:00,85.49,200,0.1738303967449231,0,1
2026-09-26T05:24:14.525+00:00,56.62,200,0.09145644462683769,0,1
2026-09-26T05:24:14.534+00:00,57.28,200,0.01680433767268067,0,1
2026-09-26T05:24:14.543+00:00,56.7,200,0.4866626981467852,0,1
2026-09-26T05:24:14.534+00:00,79.05,200,0.06183943572947879,0,1
2026-09-26T05:24:14.537+00:00,76.25,200,0.03248909504305357,0,1
2026-09-26T05:24:14.533+00:00,82.12,200,0.18245372644922125,0,1
2026-09-26T05:24:14.592+00:00,131.84,200,0.046974028671088026,0,1
2026-09-26T05:24:14.582+00:00,142.71,200,0.014008414619144333,0,1
2026-09-26T05:24:14.615+00:00,110.77,200,0.0326025924663432,0,1
2026-09-26T05:24:14.613+00:00,113.93,200,0.01946082055280709,0,1
2026-09-26T05:24:14.613+00:00,113.71,200,0.17998536054467984,1,1
2026-09-26T05:24:14.600+00:00,127.66,200,0.12552521266977137,0,1
2026-09-26T05:24:14.724+00:00,56.69,200,0.5035344014591687,1,1
2026-09-26T05:24:14.728+00:00,66.38,200,0.06549378149365684,0,1
2026-09-26T05:24:14.727+00:00,94.35,200,0.01915251162165331,0,1
2026-09-26T05:24:14.724+00:00,97.4,200,0.027722952224824772,0,1
2026-09-26T05:24:14.727+00:00,96.38,200,0.5016241863379214,0,1
2026-09-26T05:24:14.726+00:00,98.65,200,0.05203388599794059,0,1
2026-09-26T05:24:14.780+00:00,51.34,200,0.48005366286255785,1,1
2026-09-26T05:24:14.794+00:00,54.03,200,0.18394773652487792,0,1
2026-09-26T05:24:14.822+00:00,61.28,200,0.09976977566837258,0,1
2026-09-26T05:24:14.832+00:00,99.45,200,0.11714297242693998,0,1
2026-09-26T05:24:14.824+00:00,119.94,200,0.3895816163644223,1,1
2026-09-26T05:24:14.883+00:00,62.02,200,0.07282072956041072,0,1
2026-09-26T05:24:14.848+00:00,99.4,200,0.1062304330335809,0,1
2026-09-26T05:24:14.821+00:00,128.06,200,0.11852048862192677,0,1
2026-09-26T05:24:14.823+00:00,126.25,200,0.036702217416041266,0,1
2026-09-26T05:24:14.931+00:00,52.83,200,0.19221364384742126,1,1
2026-09-26T05:24:14.948+00:00,53.36,200,0.07131002072598375,0,1
2026-09-26T05:24:14.945+00:00,94.33,200,0.02578347680392077,0,1
2026-09-26T05:24:14.949+00:00,93.87,200,0.05389839750700621,0,1
2026-09-26T05:24:14.944+00:00,99.05,200,0.03319454911557678,0,1
2026-09-26T05:24:14.950+00:00,97.08,200,0.25824012186722156,1,1
2026-09-26T05:24:14.984+00:00,66.51,200,0.02989225567017641,0,1
2026-09-26T05:24:15.001+00:00,57.55,200,0.037485756754158196,0,1
2026-09-26T05:24:15.039+00:00,63.43,200,0.3230868488173445,1,1
2026-09-26T05:24:15.043+00:00,65.81,200,0.032726063228193526,0,1
2026-09-26T05:24:15.043+00:00,68.5,200,0.045263942442562426,0,1
2026-09-26T05:24:15.050+00:00,77.08,200,0.01449740430190194,0,1
2026-09-26T05:24:15.047+00:00,82.55,200,0.4800721602129166,0,1
2026-09-26T05:24:15.103+00:00,144.88,200,0.03691925553988996,0,1
2026-09-26T05:24:15.128+00:00,120.98,200,0.02458439799062456,0,1
2026-09-26T05:24:15.112+00:00,138.66,200,0.02394355732581156,0,1
2026-09-26T05:24:15.109+00:00,142.15,200,0.023127835415731046,0,1
2026-09-26T05:24:15.059+00:00,193.1,200,0.01638197128141164,0,1
2026-09-26T05:24:15.129+00:00,122.86,200,0.13181479186536665,0,1
2026-09-26T05:24:15.251+00:00,63.39,200,0.0504449538541113,0,1
2026-09-26T05:24:15.252+00:00,72.08,200,0.47947759281770813,0,1
2026-09-26T05:24:15.252+00:00,83.88,200,0.08810407943468178,0,1
2026-09-26T05:24:15.251+00:00,86.75,200,0.01742500414844293,0,1
2026-09-26T05:24:15.249+00:00,91.37,200,0.024223649090614367,0,1
2026-09-26T05:24:15.248+00:00,98.45,200,0.14645543196751643,0,1
2026-09-26T05:24:15.314+00:00,54.54,200,0.013712349641730771,0,1
2026-09-26T05:24:15.324+00:00,57.94,200,0.18278910114843552,0,1
2026-09-26T05:24:15.340+00:00,55.59,200,0.01694379445328973,0,1
2026-09-26T05:24:15.338+00:00,61.43,200,0.1269696072762698,0,1
2026-09-26T05:24:15.346+00:00,55.8,200,0.08396556929823192,0,1
2026-09-26T05:24:15.336+00:00,68.24,200,0.041021093547388504,0,1
2026-09-26T05:24:15.369+00:00,53.0,200,0.305253126810579,0,1
2026-09-26T05:24:15.382+00:00,57.15,200,0.3143799850802814,0,1
2026-09-26T05:24:15.399+00:00,59.93,200,0.2803189951218338,0,1
2026-09-26T05:24:15.396+00:00,65.63,200,0.021341810644382564,0,1
2026-09-26T05:24:15.402+00:00,61.25,200,0.1864841054983606,0,1
2026-09-26T05:24:15.404+00:00,65.49,200,0.0406541658011465,0,1
2026-09-26T05:24:15.422+00:00,53.5,200,0.05385820833561194,0,1
2026-09-26T05:24:15.439+00:00,60.12,200,0.26865081376568833,1,1
2026-09-26T05:24:15.463+00:00,51.27,200,0.013911316205004192,0,1
2026-09-26T05:24:15.459+00:00,60.86,200,0.046163518376831025,0,1
2026-09-26T05:24:15.470+00:00,52.33,200,0.38991907859252295,0,1
2026-09-26T05:24:15.461+00:00,73.04,200,0.06328581141071632,0,1
2026-09-26T05:24:15.475+00:00,61.71,200,0.04113999226151809,0,1
2026-09-26T05:24:15.499+00:00,54.79,200,0.3073608852463179,0,1
2026-09-26T05:24:15.515+00:00,51.74,200,0.24195846118267272,1,1
2026-09-26T05:24:15.520+00:00,65.28,200,0.03666700201767664,0,1
2026-09-26T05:24:15.522+00:00,65.02,200,0.08349706695605047,0,1
2026-09-26T05:24:15.534+00:00,66.36,200,0.08735211920836272,0,1
2026-09-26T05:24:15.537+00:00,65.19,200,0.014819733375160621,0,1
2026-09-26T05:24:15.554+00:00,55.84,200,0.04203523084618435,0,1
2026-09-26T05:24:15.566+00:00,54.01,200,0.01721746721014542,0,1
2026-09-26T05:24:15.585+00:00,50.67,200,0.026579359735232205,0,1
2026-09-26T05:24:15.587+00:00,57.25,200,0.15677008427388642,0,1
2026-09-26T05:24:15.601+00:00,56.82,200,0.030560470573350006,0,1
2026-09-26T05:24:15.602+00:00,56.14,200,0.013244382669117085,0,1
2026-09-26T05:24:15.610+00:00,51.63,200,0.0385608772125948,0,1
2026-09-26T05:24:15.620+00:00,60.73,200,0.0501476691252126,0,1
2026-09-26T05:24:15.636+00:00,135.46,200,0.2087617084011356,0,1
2026-09-26T05:24:15.657+00:00,114.34,200,0.20610254587565371,0,1
2026-09-26T05:24:15.661+00:00,111.57,200,0.05014528892758923,0,1
2026-09-26T05:24:15.644+00:00,128.84,200,0.25824012186722156,1,1
2026-09-26T05:24:15.658+00:00,115.73,200,0.21739694166321843,0,1
2026-09-26T05:24:15.681+00:00,134.5,200,0.10310049517536561,0,1
2026-09-26T05:24:15.772+00:00,66.53,200,0.08280422443329545,0,1
2026-09-26T05:24:15.774+00:00,65.93,200,0.04164010003329972,0,1
2026-09-26T05:24:15.771+00:00,73.73,200,0.04297531258076811,0,1
2026-09-26T05:24:15.773+00:00,74.99,200,0.1481004530819407,1,1
2026-09-26T05:24:15.773+00:00,87.83,200,0.03156814604778222,0,1
2026-09-26T05:24:15.816+00:00,54.23,200,0.024208333604271975,0,1
2026-09-26T05:24:15.840+00:00,57.22,200,0.11296951781435104,0,1
2026-09-26T05:24:15.838+00:00,65.06,200,0.08703530619114312,0,1
2026-09-26T05:24:15.845+00:00,74.62,200,0.04913567178559476,0,1
2026-09-26T05:24:15.848+00:00,73.48,200,0.03222046266050035,0,1
2026-09-26T05:24:15.861+00:00,62.62,200,0.023453525352692243,0,1
2026-09-26T05:24:15.870+00:00,58.18,200,0.387729623207335,0,1
2026-09-26T05:24:15.903+00:00,52.06,200,0.029641282607477015,0,1
2026-09-26T05:24:15.897+00:00,61.59,200,0.25757554121001763,0,1
2026-09-26T05:24:15.923+00:00,58.32,200,0.022256974746043646,0,1
2026-09-26T05:24:15.928+00:00,75.44,200,0.12072987548441613,0,1
2026-09-26T05:24:15.920+00:00,91.68,200,0.12675315165196913,0,1
2026-09-26T05:24:15.955+00:00,56.63,200,0.017832940864060204,0,1
2026-09-26T05:24:15.922+00:00,98.93,200,0.05385820833561194,0,1
2026-09-26T05:24:15.959+00:00,63.95,200,0.1605036954151923,0,1
2026-09-26T05:24:15.982+00:00,61.37,200,0.02687424837188278,0,1
2026-09-26T05:24:16.003+00:00,61.4,200,0.04911077164287867,0,1
2026-09-26T05:24:16.012+00:00,66.05,200,0.06390047985495986,0,1
2026-09-26T05:24:16.011+00:00,67.12,200,0.016485522552889365,0,1
2026-09-26T05:24:16.021+00:00,70.51,200,0.014402439641855615,0,1
2026-09-26T05:24:16.023+00:00,69.72,200,0.03888092158734585,0,1
2026-09-26T05:24:16.043+00:00,54.26,200,0.25757554121001763,0,1
2026-09-26T05:24:16.065+00:00,55.43,200,0.046155321028665125,0,1
2026-09-26T05:24:16.078+00:00,50.55,200,0.2430185895044239,0,1
2026-09-26T05:24:16.079+00:00,51.46,200,0.03500678277530642,0,1
2026-09-26T05:24:16.091+00:00,57.84,200,0.0190130115674329,0,1
2026-09-26T05:24:16.097+00:00,62.91,200,0.14098521407668174,0,1
2026-09-26T05:24:16.092+00:00,76.07,200,0.01879400965714576,0,1
2026-09-26T05:24:16.120+00:00,51.35,200,0.07899740483880098,0,1
2026-09-26T05:24:16.129+00:00,52.69,200,0.40857466893545163,1,1
2026-09-26T05:24:16.130+00:00,56.13,200,0.15267346146815375,0,1
2026-09-26T05:24:16.149+00:00,52.89,200,0.06052512101676358,0,1
2026-09-26T05:24:16.181+00:00,115.15,200,0.1917987428596361,0,1
2026-09-26T05:24:16.160+00:00,137.15,200,0.04164010003329972,0,1
2026-09-26T05:24:16.186+00:00,112.36,200,0.02752626006070878,0,1
2026-09-26T05:24:16.172+00:00,127.52,200,0.15267346146815375,0,1
2026-09-26T05:24:16.168+00:00,131.44,200,0.013968629634888687,0,1
2026-09-26T05:24:16.202+00:00,141.4,200,0.13273734570231316,0,1
2026-09-26T05:24:16.299+00:00,54.19,200,0.04482991291892764,0,1
2026-09-26T05:24:16.300+00:00,67.68,200,0.11922608271793553,0,1
2026-09-26T05:24:16.299+00:00,79.96,200,0.383480039320814,0,1
2026-09-26T05:24:16.297+00:00,82.5,200,0.2634235957097846,0,1
2026-09-26T05:24:16.343+00:00,55.24,200,0.028835156968749796,0,1
2026-09-26T05:24:16.353+00:00,48.72,200,0.4368334892992561,1,1
2026-09-26T05:24:16.368+00:00,55.14,200,0.021132240118305046,0,1
2026-09-26T05:24:16.379+00:00,68.84,200,0.05603320904550575,0,1
2026-09-26T05:24:16.399+00:00,53.66,200,0.504293354252992,1,1
2026-09-26T05:24:16.380+00:00,76.44,200,0.2471037512855943,0,1
2026-09-26T05:24:16.402+00:00,59.27,200,0.17940380662426048,0,1
2026-09-26T05:24:16.423+00:00,54.77,200,0.06642231821755278,0,1
2026-09-26T05:24:16.452+00:00,58.4,200,0.041696224928108636,0,1
2026-09-26T05:24:16.448+00:00,66.46,200,0.033043257954905064,0,1
2026-09-26T05:24:16.461+00:00,63.82,200,0.018146728031120152,0,1
2026-09-26T05:24:16.456+00:00,68.91,200,0.025510864836627203,0,1
2026-09-26T05:24:16.477+00:00,52.66,200,0.05389839750700621,0,1
2026-09-26T05:24:16.297+00:00,256.77,200,0.1127823091949789,0,1
2026-09-26T05:24:16.511+00:00,53.32,200,0.02811804644355089,0,1
2026-09-26T05:24:16.515+00:00,50.02,200,0.38991907859252295,0,1
2026-09-26T05:24:16.525+00:00,56.14,200,0.11456943906353612,0,1
2026-09-26T05:24:16.525+00:00,67.03,200,0.1527704514766903,0,1
2026-09-26T05:24:16.530+00:00,62.39,200,0.47910513028843893,0,1
2026-09-26T05:24:16.553+00:00,52.2,200,0.14348726370672507,0,1
2026-09-26T05:24:16.565+00:00,65.36,200,0.027760979899394828,0,1
2026-09-26T05:24:16.564+00:00,67.07,200,0.01384244526642434,0,1
2026-09-26T05:24:16.581+00:00,56.57,200,0.037321071844568246,0,1
2026-09-26T05:24:16.592+00:00,52.56,200,0.07972287437895063,0,1
2026-09-26T05:24:16.593+00:00,54.58,200,0.057804537968235425,0,1
2026-09-26T05:24:16.606+00:00,54.06,200,0.35656257538581954,1,1
2026-09-26T05:24:16.630+00:00,55.61,200,0.02504527867666016,0,1
2026-09-26T05:24:16.631+00:00,55.05,200,0.02043913213794617,0,1
2026-09-26T05:24:16.638+00:00,55.68,200,0.13709295001919344,0,1
2026-09-26T05:24:16.644+00:00,80.85,200,0.11826091215468607,0,1
2026-09-26T05:24:16.660+00:00,67.27,200,0.02319678987540043,0,1
2026-09-26T05:24:16.647+00:00,81.24,200,0.025724843668758834,0,1
2026-09-26T05:24:16.686+00:00,134.18,200,0.21570269572682924,0,1
2026-09-26T05:24:16.686+00:00,134.27,200,0.03981334576705297,0,1
2026-09-26T05:24:16.694+00:00,127.57,200,0.013466650801570638,0,1
2026-09-26T05:24:16.727+00:00,141.33,200,0.03704289015749818,0,1
2026-09-26T05:24:16.728+00:00,158.68,200,0.1546447435422048,0,1
2026-09-26T05:24:16.821+00:00,68.64,200,0.2567629311148988,0,1
2026-09-26T05:24:16.820+00:00,83.94,200,0.03764149016713732,0,1
2026-09-26T05:24:16.725+00:00,179.25,200,0.038154079018672085,0,1
2026-09-26T05:24:16.821+00:00,85.63,200,0.0406541658011465,0,1
2026-09-26T05:24:16.868+00:00,52.56,200,0.4322951407242312,1,1
2026-09-26T05:24:16.887+00:00,56.47,200,0.015397389988285428,0,1
2026-09-26T05:24:16.890+00:00,55.04,200,0.05217768325526467,0,1
2026-09-26T05:24:16.906+00:00,56.87,200,0.1543351269387664,0,1
2026-09-26T05:24:16.921+00:00,50.62,200,0.03666198631925623,0,1
2026-09-26T05:24:16.904+00:00,68.4,200,0.03247385959961202,0,1
2026-09-26T05:24:16.904+00:00,68.92,200,0.062489628021540004,0,1
2026-09-26T05:24:16.945+00:00,53.91,200,0.0158924308089558,0,1
2026-09-26T05:24:16.944+00:00,56.7,200,0.013416476796858177,0,1
2026-09-26T05:24:16.963+00:00,67.32,200,0.47682582988139993,1,1
2026-09-26T05:24:16.973+00:00,57.81,200,0.415445120273136,0,1
2026-09-26T05:24:16.972+00:00,62.18,200,0.023699688647032473,0,1
2026-09-26T05:24:16.972+00:00,66.51,200,0.19330864544650225,0,1
2026-09-26T05:24:17.000+00:00,54.39,200,0.04941985517450874,0,1
2026-09-26T05:24:16.999+00:00,56.46,200,0.04601270434684771,1,1
2026-09-26T05:24:17.034+00:00,54.64,200,0.02989225567017641,0,1
2026-09-26T05:24:17.055+00:00,59.02,200,0.013131841803720155,0,1
2026-09-26T05:24:17.031+00:00,100.86,200,0.026160522934236537,0,1
2026-09-26T05:24:17.030+00:00,102.25,200,0.017167089217813923,0,1
2026-09-26T05:24:17.039+00:00,94.57,200,0.5016241863379214,0,1
2026-09-26T05:24:17.088+00:00,51.88,200,0.03973479530139972,0,1
2026-09-26T05:24:17.055+00:00,85.47,200,0.04524251259412286,0,1
2026-09-26T05:24:17.114+00:00,54.67,200,0.22701013903016737,0,1
2026-09-26T05:24:17.133+00:00,57.18,200,0.05658398089001872,0,1
2026-09-26T05:24:17.132+00:00,61.53,200,0.19635537752576177,0,1
2026-09-26T05:24:17.133+00:00,71.67,200,0.13206135755327006,0,1
2026-09-26T05:24:17.140+00:00,64.84,200,0.15769850160053053,0,1
2026-09-26T05:24:17.141+00:00,75.27,200,0.013554007023519912,0,1
2026-09-26T05:24:17.168+00:00,56.72,200,0.04400362123871762,0,1
2026-09-26T05:24:17.194+00:00,50.44,200,0.16841363157075448,0,1
2026-09-26T05:24:17.190+00:00,54.25,200,0.02365756626989165,0,1
2026-09-26T05:24:17.205+00:00,140.52,200,0.027722952224824772,0,1
2026-09-26T05:24:17.204+00:00,142.05,200,0.42152548002847845,1,1
2026-09-26T05:24:17.225+00:00,122.46,200,0.36334313469704616,0,1
2026-09-26T05:24:17.216+00:00,132.56,200,0.09983430676474642,0,1
2026-09-26T05:24:17.245+00:00,104.54,200,0.016056414203511286,0,1
2026-09-26T05:24:17.244+00:00,106.13,200,0.42152548002847845,1,1
2026-09-26T05:24:17.346+00:00,58.77,200,0.02365954551511741,0,1
2026-09-26T05:24:17.348+00:00,97.2,200,0.2802032682076002,0,1
2026-09-26T05:24:17.350+00:00,98.82,200,0.030221424066740735,0,1
2026-09-26T05:24:17.346+00:00,105.78,200,0.024312383717303602,0,1
2026-09-26T05:24:17.349+00:00,103.26,200,0.013192528408554291,0,1
2026-09-26T05:24:17.405+00:00,52.57,200,0.03339167204270777,0,1
2026-09-26T05:24:17.349+00:00,110.28,200,0.07917617950879131,0,1
2026-09-26T05:24:17.445+00:00,54.57,200,0.21739694166321843,0,1
2026-09-26T05:24:17.452+00:00,58.03,200,0.3797448888165515,1,1
2026-09-26T05:24:17.449+00:00,61.73,200,0.013648066132453729,0,1
2026-09-26T05:24:17.451+00:00,80.18,200,0.014386750651367368,0,1
2026-09-26T05:24:17.460+00:00,81.22,200,0.1530114973400364,0,1
2026-09-26T05:24:17.458+00:00,84.48,200,0.015086502012270691,0,1
2026-09-26T05:24:17.499+00:00,54.84,200,0.054538452695495475,0,1
2026-09-26T05:24:17.511+00:00,56.72,200,0.10313639102011982,0,1
2026-09-26T05:24:17.510+00:00,58.05,200,0.02458439799062456,0,1
2026-09-26T05:24:17.532+00:00,52.28,200,0.09722298496584748,0,1
2026-09-26T05:24:17.541+00:00,52.6,200,0.21332698301736677,0,1
2026-09-26T05:24:17.542+00:00,52.96,200,0.08735211920836272,0,1
2026-09-26T05:24:17.554+00:00,54.64,200,0.019334686443193198,0,1
2026-09-26T05:24:17.567+00:00,55.49,200,0.028359459181877794,0,1
2026-09-26T05:24:17.568+00:00,55.27,200,0.06891918321790928,0,1
2026-09-26T05:24:17.584+00:00,53.23,200,0.04283513302078933,0,1
2026-09-26T05:24:17.595+00:00,53.53,200,0.5557349968022712,1,1
2026-09-26T05:24:17.593+00:00,55.84,200,0.03404048458069872,0,1
2026-09-26T05:24:17.609+00:00,57.94,200,0.04317822755737906,0,1
2026-09-26T05:24:17.623+00:00,63.18,200,0.16841363157075448,0,1
2026-09-26T05:24:17.623+00:00,63.34,200,0.015892336731407792,0,1
2026-09-26T05:24:17.637+00:00,50.92,200,0.5952993899604879,0,1
2026-09-26T05:24:17.649+00:00,52.01,200,0.2339835552494386,1,1
2026-09-26T05:24:17.649+00:00,52.65,200,0.07146887875381001,0,1
2026-09-26T05:24:17.667+00:00,56.42,200,0.05825732507892671,0,1
2026-09-26T05:24:17.686+00:00,56.81,200,0.09983430676474642,0,1
2026-09-26T05:24:17.688+00:00,65.39,200,0.046427232064050805,1,1
2026-09-26T05:24:17.687+00:00,67.25,200,0.01295370217403335,0,1
2026-09-26T05:24:17.702+00:00,63.12,200,0.02816496740088168,0,1
2026-09-26T05:24:17.701+00:00,64.67,200,0.07801991600219832,0,1
2026-09-26T05:24:17.723+00:00,52.15,200,0.0149857102038846,0,1
2026-09-26T05:24:17.765+00:00,104.28,200,0.060911391508578834,0,1
2026-09-26T05:24:17.765+00:00,105.53,200,0.12242758201607704,0,1
2026-09-26T05:24:17.754+00:00,118.41,200,0.04434714278771394,0,1
2026-09-26T05:24:17.743+00:00,129.51,200,0.07131002072598375,0,1
2026-09-26T05:24:17.754+00:00,119.4,200,0.02687424837188278,0,1
2026-09-26T05:24:17.776+00:00,139.63,200,0.11220520763912627,0,1
2026-09-26T05:24:17.872+00:00,64.28,200,0.016760441584042992,0,1
2026-09-26T05:24:17.872+00:00,64.48,200,0.4322951407242312,1,1
2026-09-26T05:24:17.871+00:00,80.49,200,0.31975408725998566,0,1
